timestamp,src,dst,proto,sport,dport,flags,length
1749829013.191318,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.191320,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.191615,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.191616,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.191618,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.191817,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.191819,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.191820,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.192028,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.192030,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.192232,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.192234,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.192278,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.192382,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.192383,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.192385,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.192666,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.192667,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.192669,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.192881,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.192883,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.192884,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.193159,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.193160,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.193162,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.193350,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.193351,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.193352,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.193515,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.193516,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.193518,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.193764,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.193833,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.193834,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.193877,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.194098,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.194099,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.194256,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.194257,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.194259,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.194445,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.194480,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.194481,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.194572,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.194845,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.194846,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.194847,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.195067,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.195069,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.195070,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.195303,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.195304,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.195361,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.195430,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.195432,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.195642,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.195678,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.195680,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.195784,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.196017,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.196018,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.196073,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.196136,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.196137,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.196358,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.196393,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.196395,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.196486,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.196725,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.196726,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.196764,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.196968,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.196969,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.196970,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.197204,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.197206,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.197299,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.197500,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.197502,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.197503,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.197727,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.197729,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.197730,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.197936,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.197938,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.197939,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.198194,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.198196,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.198271,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.198308,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.198309,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.198516,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.198552,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.198553,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.198640,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.198880,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.198881,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.198920,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.199012,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.199069,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.199128,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.199365,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.199367,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.199412,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.199485,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.199487,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.199717,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.199718,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.199756,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.199963,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.199964,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.199965,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.200202,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.200204,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.200251,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.200455,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.200456,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.200458,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.200679,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.200724,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.200725,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.200925,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.200927,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.200928,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.201162,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.201198,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.201199,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.201319,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.201530,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.201532,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.201533,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.201772,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.201774,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.201833,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.201903,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.201905,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.202101,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.202139,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.202140,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.202375,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.202410,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.202411,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.202609,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.202611,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.202612,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.202832,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.202873,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.202875,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.202952,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.203196,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.203198,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.203240,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.203314,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.203316,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.203544,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.203580,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.203581,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.203778,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.203812,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.203814,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.203905,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.204146,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.204148,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.204185,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.204386,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.204387,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.204388,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.204631,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.204633,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.204675,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.204750,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.204785,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.204876,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.204878,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.310138,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.312046,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.312048,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.315053,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.316113,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.316116,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.317925,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.317927,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.318143,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.320022,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.322124,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.322126,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.325122,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.325124,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.325126,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.331039,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.331041,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.331043,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.331044,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.332933,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.332935,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.332937,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.332938,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.333137,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.341182,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.341185,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.341186,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.341188,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.341306,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.341341,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.341393,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.341468,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.341667,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.341668,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.341670,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.341936,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.341938,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.345091,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.345093,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.346035,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.346038,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.346251,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.346252,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.346253,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.346485,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.346487,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.346488,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.346708,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.346710,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.346711,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.346920,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.346922,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.346923,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.347205,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.347207,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.347290,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.347357,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.347358,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.347493,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.347495,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.347496,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.347761,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.347917,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.347919,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.347920,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.348118,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.348119,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.348121,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.348399,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.348401,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.348402,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.348567,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.348568,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.348569,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.348857,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.348859,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.348860,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.349031,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.349033,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.349226,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.349227,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.349228,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.349390,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.349392,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.349393,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.349623,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.349777,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.349779,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.349780,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.349988,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.349989,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.349990,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.350260,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.350262,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.350415,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.350416,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.350417,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.350627,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.350628,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.350630,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.350883,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.350885,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.350886,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.351042,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.351207,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.351209,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.351209,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.351428,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.351429,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.351475,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.351575,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.351577,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.351781,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.351783,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.351784,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.352020,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.352021,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.352022,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.352245,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.352246,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.352248,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.352503,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.352504,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.352506,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.352691,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.352725,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.352726,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.352815,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.353055,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.353057,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.353094,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.353096,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.355880,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.355882,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.356091,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.356092,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.356151,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.356218,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.356220,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.356452,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.356454,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.356495,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.356566,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.356798,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.356800,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.356839,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.357078,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.357080,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.357081,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.357318,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.357320,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.357321,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.357520,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.357521,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.357564,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.357644,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.357680,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.357892,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.357931,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829013.357933,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829013.358124,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
